id	filename	md5	size	state
0ba0b5c1-25ae-4828-bdaf-1f9eefd12bdc	0ba0b5c1-25ae-4828-bdaf-1f9eefd12bdc/26b560bc-f62c-47f2-849f-6b5241432c3d.mirnaseq.mirnas.quantification.txt	0b5e455be1249d3fd5c433172bca84a5	49703	validated
0d384084-58a7-45e3-ab65-57f99ba660d4	0d384084-58a7-45e3-ab65-57f99ba660d4/6a4dfd7c-cc62-4457-89b9-cc570b63c109.mirnaseq.mirnas.quantification.txt	e20f4ea21f89d7bc241a99bae7992b4c	49776	validated
0dee427a-2fd7-47b5-a0ca-cba5e348e396	0dee427a-2fd7-47b5-a0ca-cba5e348e396/c7c983cd-4c72-4388-a6d7-c8efbf7fe622.mirnaseq.mirnas.quantification.txt	4d39098cea41c47d0960b66cfcd32973	49701	validated
0e60750e-76a4-4378-98cc-3d492130640f	0e60750e-76a4-4378-98cc-3d492130640f/9133eb12-fe4b-4b39-95b8-1996f002f027.mirnaseq.mirnas.quantification.txt	0a323e55b85285d034da815bc6f19ebf	49727	validated
0f7f0bdf-4f14-403e-a71c-c08506cf527b	0f7f0bdf-4f14-403e-a71c-c08506cf527b/078514c1-8228-49bf-ac9b-21d46f6ed61d.mirnaseq.mirnas.quantification.txt	4571be48efcc0c27c40609e1de0b0320	49701	validated
101376bd-2884-4517-9a1a-85f0e2c96090	101376bd-2884-4517-9a1a-85f0e2c96090/bdd1894c-4792-4e86-8241-5182b55b7e7b.mirnaseq.mirnas.quantification.txt	24c71f322e44d76f09dab77b020d45ea	49574	validated
115a93ba-a134-406c-9ab0-ef02aa4c0223	115a93ba-a134-406c-9ab0-ef02aa4c0223/6159795e-b9a8-4ba2-9f6a-1e73a4b4131e.mirnaseq.mirnas.quantification.txt	971f44739c6174f1c35198b915d29ca6	49698	validated
117d13f1-dbc3-47ae-987f-db3e6b47a75e	117d13f1-dbc3-47ae-987f-db3e6b47a75e/c16a4f0c-c336-4e25-9455-fb18db912d86.mirnaseq.mirnas.quantification.txt	1810d1ce33bb3eeec5849b67a98b6790	49641	validated
128892fe-8faa-4d2f-80c4-8abf024b9156	128892fe-8faa-4d2f-80c4-8abf024b9156/cc2246ce-7287-4edb-80e3-dc72c218e8e3.mirnaseq.mirnas.quantification.txt	fc0bc7eec5e431a366d3e88ddac6d85b	49592	validated
16049ed5-c8c6-4e5e-a8f0-8308ce8e0ae7	16049ed5-c8c6-4e5e-a8f0-8308ce8e0ae7/ebc9d464-3f9d-4733-b297-dd95c0fb1b87.mirnaseq.mirnas.quantification.txt	15c16690be1c1de203eef066f6c4c70b	49648	validated
162a048d-aefa-45d6-8797-2c72cf845336	162a048d-aefa-45d6-8797-2c72cf845336/33e69877-3d13-48e9-8268-489d20c30cfa.mirnaseq.mirnas.quantification.txt	bd050d044cc267a48c0fd2aa275f0856	49351	validated
178b1661-d044-42e1-9839-f049bb3ddf59	178b1661-d044-42e1-9839-f049bb3ddf59/4c2c6970-1f9f-4a9f-9ad9-e2d08585ea0c.mirnaseq.mirnas.quantification.txt	142ca5f0e3f48e95799694c88de1fbee	49839	validated
17d2701e-7037-40d4-81b1-e6a6a8ab7a64	17d2701e-7037-40d4-81b1-e6a6a8ab7a64/b4a89f1f-0f51-4830-8116-7cbde590615f.mirnaseq.mirnas.quantification.txt	37b31abdadb5c6f62f670dedce06e22e	49801	validated
1848d8e6-016a-411a-866b-5cc03c9f0f0a	1848d8e6-016a-411a-866b-5cc03c9f0f0a/b90e0de7-536f-4643-a973-fe436898735f.mirnaseq.mirnas.quantification.txt	a09ac9b6a3e8f1e6a98609070880325d	49761	validated
1875fbe3-1775-46c1-bd8b-58ee4516bf07	1875fbe3-1775-46c1-bd8b-58ee4516bf07/db8ea729-dca1-4412-a5f8-5d8ea8a58f9b.mirnaseq.mirnas.quantification.txt	6198c914f2dc4be43d11852ab9f6bd66	49660	validated
194849f6-defa-4688-95d5-605b48679e08	194849f6-defa-4688-95d5-605b48679e08/d83b1a1d-1a3e-46e6-9b29-de29e5fe0116.mirnaseq.mirnas.quantification.txt	ada2c4bfcb3c20227321125f59577380	49657	validated
1ab30ed2-52d6-4ebb-8f83-5989e02782ae	1ab30ed2-52d6-4ebb-8f83-5989e02782ae/5d4b3956-579f-44e1-acbf-abc7ec346957.mirnaseq.mirnas.quantification.txt	aff3e25c27f9ed0b89367c100d2013a0	49720	validated
1b856757-9ca0-465f-9565-f70a6237a821	1b856757-9ca0-465f-9565-f70a6237a821/39074c52-b7df-400a-82e8-636d193ac5a6.mirnaseq.mirnas.quantification.txt	564a43b87714b7484249a97c3e4d88da	49505	validated
1bd828f8-f866-4312-9e5f-d78b5bde2fb5	1bd828f8-f866-4312-9e5f-d78b5bde2fb5/8f49d476-f6b8-42e3-9962-d96407368612.mirnaseq.mirnas.quantification.txt	9d5dc7f930d112cc7e02787f7163b51f	49614	validated
1c125414-aa39-435e-b715-45e38da9566e	1c125414-aa39-435e-b715-45e38da9566e/07faf9c9-e702-4f68-b8cb-bb57258d24d9.mirnaseq.mirnas.quantification.txt	3c889634468088af3310ce8bf8c1bc71	49986	validated
1c578eba-a865-442c-8a0e-dd654be29139	1c578eba-a865-442c-8a0e-dd654be29139/4d923576-09f2-4ac2-b2de-ccdee6f5acaf.mirnaseq.mirnas.quantification.txt	0e2c43455a173b5f071ee64ec5430241	49437	validated
1d57d698-0fe0-4dad-bc3d-206a9543d24f	1d57d698-0fe0-4dad-bc3d-206a9543d24f/1675f39e-3aa3-4c87-86b7-6ccd7d479a93.mirnaseq.mirnas.quantification.txt	e67a4ad5f0c0f9847ca9b9921f8ece07	49617	validated
1e41143f-3cef-4cf1-992a-ee856c4ba8e1	1e41143f-3cef-4cf1-992a-ee856c4ba8e1/c07e1c30-a770-4dfe-9a2a-609970b5e8fa.mirnaseq.mirnas.quantification.txt	db5312e069724ba27660a50b1708b8fa	49682	validated
1f749c69-905e-464e-a83e-020454082784	1f749c69-905e-464e-a83e-020454082784/5d35bc86-c6ac-4615-801d-a06b9c92afe8.mirnaseq.mirnas.quantification.txt	c02ab357e142341c36605b321b8a6ab2	49815	validated
20081f1a-a173-4495-a62a-a4740a9582d5	20081f1a-a173-4495-a62a-a4740a9582d5/5e830dab-be3f-4181-b844-3b2f2ab49b66.mirnaseq.mirnas.quantification.txt	e93f5cba91e7e2c02cfa73a0fba6d070	50018	validated
206e797c-df65-4640-af9b-149082635e43	206e797c-df65-4640-af9b-149082635e43/de620102-203f-488d-9617-1d103695ce91.mirnaseq.mirnas.quantification.txt	337e9d1de92fc8b2aff8dcdb8bedeb42	49701	validated
2130f210-f797-4351-9a6f-8d6f635c4dc1	2130f210-f797-4351-9a6f-8d6f635c4dc1/f13dec38-7d7e-464e-ae3b-2c9b23fe45f1.mirnaseq.mirnas.quantification.txt	0c87da24a756cf96117b893beed51df8	49626	validated
21895dd8-631b-41fc-a9f1-2e2e485dc5a0	21895dd8-631b-41fc-a9f1-2e2e485dc5a0/f39a0c2c-0900-4506-a5a1-af3f44c7bf56.mirnaseq.mirnas.quantification.txt	6487287c8ea6a9b567976e00063f755c	49712	validated
22065fcb-a07d-4b55-8e63-368c7f5639cf	22065fcb-a07d-4b55-8e63-368c7f5639cf/dd96e741-1644-453b-8199-34b74d881af7.mirnaseq.mirnas.quantification.txt	25fd5c2ba898518cf0441f757d42072f	49689	validated
229db190-c1d5-495a-9e36-15f7aa90c40e	229db190-c1d5-495a-9e36-15f7aa90c40e/8545009b-9378-43c1-b7d4-25d002e72e8d.mirnaseq.mirnas.quantification.txt	31e3aa835c663f9f3bfb8d42095546b0	49682	validated
22cdcbd0-4f77-43f5-a25e-813120ad8030	22cdcbd0-4f77-43f5-a25e-813120ad8030/a0545a53-c0b3-413e-a9b8-eca9334e28ce.mirnaseq.mirnas.quantification.txt	b3ef20b3d20218128c855d8b9c62afd9	49619	validated
2391aceb-be36-4e72-b304-e12287590163	2391aceb-be36-4e72-b304-e12287590163/ebba7354-0196-441e-acf5-569667f0ebea.mirnaseq.mirnas.quantification.txt	5bad7f3828595f2cf613356970b70c7b	49664	validated
2616ac50-bbbe-490b-a56e-54da517ff42e	2616ac50-bbbe-490b-a56e-54da517ff42e/01fbe330-6feb-4d7f-890f-3c2919f0ba95.mirnaseq.mirnas.quantification.txt	fb5350c7de783f998d8a217071ef1336	49639	validated
266ab6ec-e068-4fd9-ab99-e880db6738ad	266ab6ec-e068-4fd9-ab99-e880db6738ad/d2463479-b6f8-463c-9f0d-962f9a0aeb93.mirnaseq.mirnas.quantification.txt	e601301b1d5b576c71bdb24742c1b8a9	49571	validated
29546a26-1c33-4c4c-afd1-d256abed4d95	29546a26-1c33-4c4c-afd1-d256abed4d95/6e21b732-69d3-439e-8284-f3850c990789.mirnaseq.mirnas.quantification.txt	14315e51aaf871ee726a2b8d8f447551	49594	validated
29aead1a-2df4-4f31-be78-dc7fb6328785	29aead1a-2df4-4f31-be78-dc7fb6328785/d06c03f5-92e0-457c-9d55-89116c0d154b.mirnaseq.mirnas.quantification.txt	23c21e8e4a8727b94cab91d52a6e5da5	49788	validated
2a14b9f5-f0be-4153-978f-033f9e0e6c65	2a14b9f5-f0be-4153-978f-033f9e0e6c65/46056cdc-7efd-489f-bdbc-e9d8b7975fb8.mirnaseq.mirnas.quantification.txt	b96ad3841a10a17452e07140a0c110ff	49780	validated
2bff5d83-712f-42da-bec3-6b13c22c2160	2bff5d83-712f-42da-bec3-6b13c22c2160/6d7023cc-e9db-4c96-8b0f-16457b30742c.mirnaseq.mirnas.quantification.txt	9b06eb9a0e04eb362bada16ae3279d37	49844	validated
2caaf03f-5353-4d96-8255-a2cb4cab9308	2caaf03f-5353-4d96-8255-a2cb4cab9308/f5586759-83dc-4f57-9938-fa96f97ff88a.mirnaseq.mirnas.quantification.txt	035bf269cbbde38c193ed3a42d1324fb	49644	validated
2d1eb0cf-2d09-4614-a398-4c18ddbe7404	2d1eb0cf-2d09-4614-a398-4c18ddbe7404/30355837-aecc-4c6b-83bd-a8bfb206eb97.mirnaseq.mirnas.quantification.txt	8900e29bb6e3d793398650876db82b9a	49938	validated
2f21beeb-47a0-4402-acd3-dbc9537c8675	2f21beeb-47a0-4402-acd3-dbc9537c8675/aabee5a2-f193-45fa-bcb4-18a4b35c4db4.mirnaseq.mirnas.quantification.txt	da7738b3eca9d3a82325f824807025f1	49614	validated
2f8b83d5-ca40-456f-b25e-35cea6437f64	2f8b83d5-ca40-456f-b25e-35cea6437f64/3da8c930-49b9-4f4b-b678-fa788d1f22a7.mirnaseq.mirnas.quantification.txt	1682d69fc65a5c20b7f3e2da6e49a1cf	49606	validated
307da360-0909-4bab-bac4-61996f97426a	307da360-0909-4bab-bac4-61996f97426a/d71c78e9-a510-4667-a750-bc7cb66de3c6.mirnaseq.mirnas.quantification.txt	4817c470a93e0c5874f724e07bd2cfe5	49795	validated
30a299fe-9fe6-42ba-8355-da0410f44162	30a299fe-9fe6-42ba-8355-da0410f44162/4820c2c6-1fad-4366-b35e-81c4ae53d481.mirnaseq.mirnas.quantification.txt	6e0032892a6081b6a831e0c426d63d2f	49817	validated
30ad06c0-91b2-4083-92c1-fec4e40e19bb	30ad06c0-91b2-4083-92c1-fec4e40e19bb/73b46fbf-2c44-4afc-83dd-8bec86bb59f1.mirnaseq.mirnas.quantification.txt	9c6123ba1ec46c08fef81fb33c8b0ce4	49747	validated
30b0421a-f6c5-4768-b3b4-2dc2aa4a3bc2	30b0421a-f6c5-4768-b3b4-2dc2aa4a3bc2/52fd4219-7926-4bf0-804e-8d31b87808c8.mirnaseq.mirnas.quantification.txt	d70f9aa2f536981f7f13922007fa819e	49746	validated
313b7edc-b74e-4204-b4e0-d45e081b9649	313b7edc-b74e-4204-b4e0-d45e081b9649/7c672802-585d-44e5-86b8-8b86978e2369.mirnaseq.mirnas.quantification.txt	5e28ba7e14f921d6773347f2a58f0588	49602	validated
314de340-3ed5-4dc6-9073-48fa8b5815f2	314de340-3ed5-4dc6-9073-48fa8b5815f2/2ba6c4c7-9d2e-4328-b21b-9a72b99308e0.mirnaseq.mirnas.quantification.txt	3906453ac2b492f2b0228fadd5f871a4	49633	validated
3216b54b-54a9-483a-b155-9b0fbecd557e	3216b54b-54a9-483a-b155-9b0fbecd557e/a10be70a-88d1-4201-b434-f20ddb1b3dfb.mirnaseq.mirnas.quantification.txt	f43b5da255bdbe668722f54fd5a94057	49773	validated
3236b260-7f0b-42e7-85b4-2eacfaa67642	3236b260-7f0b-42e7-85b4-2eacfaa67642/3a69ae7a-607d-451e-ad28-47a1ce900e6c.mirnaseq.mirnas.quantification.txt	595fe0a3b5846b0199c23909e1fd7457	49788	validated
326603a7-4e9c-4f43-8412-d8987a648bbc	326603a7-4e9c-4f43-8412-d8987a648bbc/45d63a5c-ca9a-4d0e-a8d3-9e1c32f02277.mirnaseq.mirnas.quantification.txt	63d02d09084f16898470e654ad4de7b8	49754	validated
351e1d44-0ff0-492a-9023-fcb078ee7348	351e1d44-0ff0-492a-9023-fcb078ee7348/9cc79929-e958-4339-b3c0-d8360a3d915a.mirnaseq.mirnas.quantification.txt	797bc24ad42a311718c813b9b4ef4990	49717	validated
353ad51f-b8c5-4841-b9df-20970700ee11	353ad51f-b8c5-4841-b9df-20970700ee11/5170561e-b72c-424d-8d16-373eac171658.mirnaseq.mirnas.quantification.txt	c166e096108f3cf0563df4ec54b43a87	49607	validated
35517850-89f2-4509-8afb-c05b2131cc4a	35517850-89f2-4509-8afb-c05b2131cc4a/452f84a2-519f-4eab-97ff-53e5d8af8e9c.mirnaseq.mirnas.quantification.txt	a40101f5d738006ebe600b69897ac91d	49799	validated
35b32c9b-8185-4473-be75-df6736c369b2	35b32c9b-8185-4473-be75-df6736c369b2/421979b5-bd1a-48d3-ae74-e2442c917e55.mirnaseq.mirnas.quantification.txt	4cd77a22d129a6577ec2f91eb84ad085	49689	validated
369133ad-f421-421f-9da9-d1309aafefb8	369133ad-f421-421f-9da9-d1309aafefb8/6b02f7e5-0ecf-4eee-b7b8-f68e63cd23d2.mirnaseq.mirnas.quantification.txt	559525f006c2ee0ea8cefa42047479b4	49676	validated
395a9403-9ec5-4059-a039-1c5114b80c36	395a9403-9ec5-4059-a039-1c5114b80c36/892ff3d1-fae3-4a09-9187-7783478dadcc.mirnaseq.mirnas.quantification.txt	1392ca5c56757d4ee4f6140b2a508219	49664	validated
3bfbadee-c156-47b0-8e5f-71910039122a	3bfbadee-c156-47b0-8e5f-71910039122a/6d64c821-6006-4e77-ba4f-7a18fe8a48f9.mirnaseq.mirnas.quantification.txt	efe3c36165dd007af99d2c213f9e1f60	49614	validated
3cd8af96-c72a-4247-bd2a-f501f78fc65e	3cd8af96-c72a-4247-bd2a-f501f78fc65e/6f6aa0a4-b37d-499a-986d-4c41d7c0ae22.mirnaseq.mirnas.quantification.txt	93751bd92bd664bc2911727c15c9ac94	49747	validated
3d14020e-24bd-4e8c-b496-ceaf49a16858	3d14020e-24bd-4e8c-b496-ceaf49a16858/c7e417ed-25a6-488e-8ab2-3079804b77cc.mirnaseq.mirnas.quantification.txt	15412e9ca2cf3fab0a2e1a5ae929cd5c	49641	validated
3fd3dfcb-cdd0-4528-8963-5347ed82025a	3fd3dfcb-cdd0-4528-8963-5347ed82025a/a1354de5-43e0-4723-906a-dd2e14f70ec5.mirnaseq.mirnas.quantification.txt	9451edae760db2aac050e43b7d0f7161	49633	validated
3fd9ebf3-4761-48ee-8dcc-e92597149a56	3fd9ebf3-4761-48ee-8dcc-e92597149a56/c22acab0-29c0-40e9-b323-d213ce79b964.mirnaseq.mirnas.quantification.txt	7610d6dba65a5035d9c8003474658ffe	49733	validated
3ff38ffc-ab29-4621-a0e1-37aa6547b977	3ff38ffc-ab29-4621-a0e1-37aa6547b977/cb2f0b8c-11b3-44a5-a6eb-b5c9526cc777.mirnaseq.mirnas.quantification.txt	444bda791ba4fd680d07bed19af0c5b6	49797	validated
402a59aa-41bf-46ff-a60b-29dd14bb57d4	402a59aa-41bf-46ff-a60b-29dd14bb57d4/79cbb7bb-bf38-4b46-b5fc-45fac2afc82a.mirnaseq.mirnas.quantification.txt	dc137554363419afb2600f3b894b7ec4	49884	validated
419055c0-cec5-43d3-9d40-b197ede5b6b7	419055c0-cec5-43d3-9d40-b197ede5b6b7/a46f9ccf-4ef3-4370-ad87-d15b8ef76906.mirnaseq.mirnas.quantification.txt	ac7129080022db225af002496785bb76	49929	validated
41e420a5-3230-4af5-86c6-10a20b0817fc	41e420a5-3230-4af5-86c6-10a20b0817fc/4e548eb7-adde-4cdf-9676-020ec2822241.mirnaseq.mirnas.quantification.txt	1188f73701b0ec8ef323862834d711ef	49743	validated
41e9548e-ee72-45fc-86e3-acecba9d32eb	41e9548e-ee72-45fc-86e3-acecba9d32eb/37b7d620-a5ea-4acc-bd18-7db514f1146c.mirnaseq.mirnas.quantification.txt	86d4c4ac2c3064eebbc8b3971500f4b9	49738	validated
4267d308-3707-48bd-b290-232e95078227	4267d308-3707-48bd-b290-232e95078227/dfebe58a-23dd-49c0-90f1-a6bcfd6d0680.mirnaseq.mirnas.quantification.txt	2b3a95b05ed58e050c676a5292785762	49621	validated
432df3ce-c166-463c-ae7a-2128aad119b2	432df3ce-c166-463c-ae7a-2128aad119b2/9153633b-2886-4dfd-bd2c-dc3556717779.mirnaseq.mirnas.quantification.txt	22f02cf9567920e82803fff38bb91ade	49570	validated
436b0489-5d1a-482f-8e05-e6a8b0b550e8	436b0489-5d1a-482f-8e05-e6a8b0b550e8/4391ee0a-42de-487d-8693-85f501720600.mirnaseq.mirnas.quantification.txt	227317ba858f9e9e66da5dce8b5f6681	49806	validated
446cbc44-e31f-44cf-ab34-20dcb828b923	446cbc44-e31f-44cf-ab34-20dcb828b923/84dc77ec-a5fa-406e-96d3-4047f1fdac7a.mirnaseq.mirnas.quantification.txt	1a552ec57788ac5f0920715f58b7e200	49988	validated
4549b927-5b19-405c-afc5-186454fff297	4549b927-5b19-405c-afc5-186454fff297/9b5b217e-0f94-4e4b-8a02-513e73766e34.mirnaseq.mirnas.quantification.txt	ff5a533f798d16f784e6f360f768e95c	49640	validated
45b544c9-8a9e-41a9-a7dc-d426a72d385f	45b544c9-8a9e-41a9-a7dc-d426a72d385f/55c7a84b-0192-4795-ada8-b7dfdb2aeb25.mirnaseq.mirnas.quantification.txt	c7c6f6944081af1954857ff79a2b74a5	49966	validated
45de9ba1-6969-4315-8803-49b2df4557fc	45de9ba1-6969-4315-8803-49b2df4557fc/96746978-77a6-421b-8922-2e8967c093f0.mirnaseq.mirnas.quantification.txt	4be81aae36861070320841141cebf23e	49628	validated
46cd78be-a16b-477a-8907-d1813c2ceaa6	46cd78be-a16b-477a-8907-d1813c2ceaa6/cc3cc518-ad26-4881-81c0-78cc64912819.mirnaseq.mirnas.quantification.txt	4aee800102273aa7b0054342e25f004c	49859	validated
4946e51c-a5fb-4fe0-b63e-853ad5978992	4946e51c-a5fb-4fe0-b63e-853ad5978992/99ef999a-d89f-4ee2-9b61-20325a19629f.mirnaseq.mirnas.quantification.txt	a43faa72c83646c5bf4b448547d7bd42	49640	validated
499f83ef-33a7-4aa8-ad37-0a03cbd5a3c1	499f83ef-33a7-4aa8-ad37-0a03cbd5a3c1/9ca07100-9bc0-44a9-96e6-122123ee424e.mirnaseq.mirnas.quantification.txt	df53b422eae4c91c5d3f42b052b0a317	49561	validated
49db1a5e-b3e6-470c-ad40-0318cf13ca0d	49db1a5e-b3e6-470c-ad40-0318cf13ca0d/7fc88d02-c899-499c-bb35-a5bd2882381e.mirnaseq.mirnas.quantification.txt	010125740922ac701222013df1c17a79	49596	validated
4c8582bf-7ff1-4d6a-b5ff-3f64f120c0a0	4c8582bf-7ff1-4d6a-b5ff-3f64f120c0a0/0626bdf5-a9a9-43a3-b4cf-ca8419c48c97.mirnaseq.mirnas.quantification.txt	5325c4d05dacc92d21174965d2a61049	49614	validated
4cf5c607-c468-44d0-abe0-89ec7d84e0f7	4cf5c607-c468-44d0-abe0-89ec7d84e0f7/cfa43db7-f766-4ebc-8c43-517f37211f2d.mirnaseq.mirnas.quantification.txt	7f71d1667162658334d9dd9ff7060c1a	49661	validated
4e111319-cebd-4bc7-9abd-d59764a74e33	4e111319-cebd-4bc7-9abd-d59764a74e33/9d8e12c3-abd1-45f1-812c-c2e054de95d4.mirnaseq.mirnas.quantification.txt	79562828d50c111101b324bfffe773f6	49654	validated
4e5e54f2-7787-4724-ba01-9b85b9793c59	4e5e54f2-7787-4724-ba01-9b85b9793c59/433596b7-7dcd-4416-aabf-639f25a23f6a.mirnaseq.mirnas.quantification.txt	3d586d37ba5cbd6765aa108f79391d8b	49777	validated
4ecb42c7-5057-4833-86cd-6a37afeb01e9	4ecb42c7-5057-4833-86cd-6a37afeb01e9/d3f6e75f-de2d-45ea-9edf-2a23a2ecc607.mirnaseq.mirnas.quantification.txt	19391abc37a5c42c8e4374d1127ef6ea	49588	validated
4fd8fb36-e043-4a42-b4e5-c0e6ce8258db	4fd8fb36-e043-4a42-b4e5-c0e6ce8258db/04c438be-2d0c-426a-aebb-1a1c87dac8a0.mirnaseq.mirnas.quantification.txt	ac1069c395cc174d72f8d38d57177f5f	49944	validated
5033566e-017f-43a9-801c-ad81f6ca2367	5033566e-017f-43a9-801c-ad81f6ca2367/e724eb68-3f7e-4240-9dd9-c5b4d88625ca.mirnaseq.mirnas.quantification.txt	2acee567febfffba3c3666afb2620f94	49883	validated
50cff87e-b6d4-4d88-9fc9-18fd871cc5fe	50cff87e-b6d4-4d88-9fc9-18fd871cc5fe/e6272309-865b-43bb-90a3-ff52831663db.mirnaseq.mirnas.quantification.txt	9039fa30dab9f9832f24304be0328b54	49603	validated
523dc71b-178f-48a6-a519-55667e65cb5e	523dc71b-178f-48a6-a519-55667e65cb5e/b85b28df-f4c6-4e1b-a6d4-bc15c3b8e503.mirnaseq.mirnas.quantification.txt	e2707eae61ce3a199182cdb845615d3a	49672	validated
526c8955-f25e-4b15-8182-7a9a628faea7	526c8955-f25e-4b15-8182-7a9a628faea7/869f580e-e33c-44a0-90fe-f25e6067a186.mirnaseq.mirnas.quantification.txt	86340c30b48097b201a5f6ed4516b243	49985	validated
527f7662-b314-44ba-998b-99d1dfc7ae33	527f7662-b314-44ba-998b-99d1dfc7ae33/dfecdd3f-a8eb-4e69-8713-85170b11fe2a.mirnaseq.mirnas.quantification.txt	3540412c79caa600aef56f928fed04aa	49839	validated
529d2284-518f-45c9-bceb-9e0106b8d1c1	529d2284-518f-45c9-bceb-9e0106b8d1c1/888b1463-2647-4b48-b48d-f0a1a8c13096.mirnaseq.mirnas.quantification.txt	f721bf55e409a7ca2c4695f345ba1e68	49761	validated
